cluster,count,mean_severity,max_severity,n_types,top_type,top_neighborhood,lat_center,lng_center,n_CurbRamp,n_NoCurbRamp,n_NoSidewalk,n_Obstacle,n_Other,n_SurfaceProblem,spread_m,hotspot_score
689,22,4.045454545454546,5.0,2,NoCurbRamp,Windermere,47.67232305353338,-122.27867299860173,0,21,0,1,0,0,180.1995558183706,102.35000000000001
718,25,4.08,5.0,1,NoSidewalk,Ravenna,47.699814453125,-122.29357574462891,0,0,25,0,0,0,110.51559448242188,102.0
630,18,3.888888888888889,5.0,4,NoCurbRamp,University District,47.66428460015191,-122.31884723239475,4,5,0,4,0,5,176.1474609375,101.5
1104,18,4.333333333333333,5.0,3,NoCurbRamp,North Beacon Hill,47.573098288642036,-122.3098882039388,0,16,0,1,0,1,118.83771459611862,101.4
865,25,3.12,4.0,3,SurfaceProblem,Whittier Heights,47.68902587890625,-122.36757781982422,1,7,0,0,0,17,133.96626603537712,101.4
648,24,3.25,4.0,3,NoCurbRamp,Ravenna,47.670394579569496,-122.29446760813396,0,22,1,1,0,0,112.34374784293212,101.4
598,21,3.7142857142857144,4.0,3,NoSidewalk,Industrial District,47.587482270740324,-122.33330862862724,0,0,9,4,0,8,174.4537353515625,101.4
1102,26,3.0,3.0,3,SurfaceProblem,Harrison/Denny-Blaine,47.61906521136944,-122.28903256929837,0,3,0,1,0,22,117.02086324022444,101.4
715,24,3.6666666666666665,4.0,2,NoCurbRamp,Green Lake,47.688972314198814,-122.34110037485759,0,23,0,0,0,1,302.7070652068503,101.19999999999999
431,29,3.0344827586206895,4.0,2,NoCurbRamp,Stevens,47.62661545852135,-122.30102118130388,0,22,0,0,0,7,413.26904296875,101.19999999999999
264,23,4.391304347826087,5.0,1,NoSidewalk,Ravenna,47.709076591159985,-122.29623180886973,0,0,23,0,0,0,152.01187133789062,101.0
1110,21,3.0,3.0,5,NoSidewalk,Harrison/Denny-Blaine,47.619370415097194,-122.28328268868583,1,2,10,2,0,6,125.335693359375,100.80000000000001
1090,23,3.347826086956522,4.0,3,NoCurbRamp,Madrona,47.61416642562203,-122.29424816629161,4,12,0,0,0,7,121.02803604896941,100.10000000000001
499,20,3.85,4.0,3,NoSidewalk,Industrial District,47.58076629638672,-122.32343444824218,0,1,18,1,0,0,239.23873901367188,100.10000000000001
1218,25,3.08,5.0,3,NoCurbRamp,Phinney Ridge,47.666868438720705,-122.3580111694336,0,20,0,2,0,3,143.11981201171875,100.10000000000001
1008,19,3.6315789473684212,5.0,4,NoCurbRamp,Green Lake,47.68696835166529,-122.32847193667763,1,9,2,0,0,7,173.30787865182683,100.05
213,23,3.0,3.0,4,NoCurbRamp,Industrial District,47.535237685493804,-122.3829226286515,0,11,5,1,0,6,216.796875,100.05
477,19,3.6315789473684212,5.0,4,NoCurbRamp,Broadway,47.62140233893143,-122.3272042525442,1,8,0,6,0,4,140.5792236328125,100.05
34,16,4.3125,5.0,4,NoSidewalk,Industrial District,47.57163596153259,-122.36768245697021,1,0,6,5,0,4,235.39666155371086,100.05
1126,21,3.2857142857142856,4.0,4,NoCurbRamp,Mount Baker,47.587669735863095,-122.28669811430431,0,8,6,3,0,4,125.75912475585938,100.05
569,22,3.9545454545454546,4.0,2,NoSidewalk,Adams,47.6663199338046,-122.38457558371805,0,0,19,0,0,3,148.28251202360426,100.05
93,21,4.095238095238095,5.0,2,NoSidewalk,Roosevelt,47.710100991385325,-122.32872045607795,0,2,19,0,0,0,182.49893188476562,98.89999999999999
819,28,3.0714285714285716,4.0,2,NoCurbRamp,Ravenna,47.67395796094622,-122.29800197056362,0,26,0,0,0,2,236.6470657966402,98.89999999999999
1171,22,3.909090909090909,5.0,2,NoSidewalk,Ravenna,47.69238888133656,-122.2952169938521,0,1,21,0,0,0,132.2475301992945,98.89999999999999
69,17,4.470588235294118,5.0,3,NoCurbRamp,Industrial District,47.586769104003906,-122.38821815041935,3,12,0,0,0,2,199.3439140837595,98.8
735,25,3.04,4.0,3,NoCurbRamp,Adams,47.673038482666016,-122.38748291015625,8,12,0,0,0,5,259.5634460449219,98.8
531,19,3.5789473684210527,4.0,4,NoCurbRamp,Industrial District,47.5861288371839,-122.32605542634663,0,9,2,1,0,7,119.95052729073781,98.6
115,15,4.533333333333333,5.0,4,NoCurbRamp,Industrial District,47.52283299763997,-122.35915730794271,5,7,0,1,0,2,76.06048492719053,98.6
227,22,3.090909090909091,5.0,4,NoSidewalk,Industrial District,47.53941327875311,-122.38036727905273,0,6,14,1,0,1,179.95834350664808,98.6
151,19,3.5789473684210527,4.0,4,Obstacle,Roosevelt,47.69991663882607,-122.31462378250926,0,1,6,7,0,5,172.69490096870916,98.6
435,22,3.8636363636363638,4.0,2,NoSidewalk,Windermere,47.66752243041992,-122.26596242731267,0,3,19,0,0,0,153.70559692382812,97.74999999999999
407,20,3.75,4.0,3,NoSidewalk,Windermere,47.672193908691405,-122.25512199401855,4,2,14,0,0,0,157.38987495532427,97.5
739,25,3.0,3.0,3,CurbRamp,First Hill,47.6080387878418,-122.32700042724609,18,4,0,0,0,3,105.85784912188245,97.5
952,21,3.5714285714285716,5.0,3,NoCurbRamp,Mount Baker,47.58251190185547,-122.29155949183873,3,13,0,0,0,5,197.6464295156045,97.5
351,17,3.9411764705882355,5.0,4,NoCurbRamp,Southeast Magnolia,47.64254962696749,-122.38751669491039,0,10,1,2,0,4,328.582763671875,97.14999999999999
942,22,3.0454545454545454,4.0,4,NoCurbRamp,Mann,47.61294815757058,-122.29695476185192,1,12,0,5,0,4,200.38599213414435,97.14999999999999
596,18,3.7222222222222223,5.0,4,NoCurbRamp,Minor,47.61541854010688,-122.30554919772678,3,11,0,3,0,1,115.31640513140873,97.14999999999999
764,16,4.1875,5.0,4,NoCurbRamp,Loyal Heights,47.6850483417511,-122.37794208526611,4,8,0,1,0,3,84.946790998238,97.14999999999999
252,24,4.041666666666667,5.0,1,NoSidewalk,Ravenna,47.70323181152344,-122.29451751708984,0,0,24,0,0,0,93.46588375663536,97.0
976,26,3.230769230769231,4.0,2,NoCurbRamp,Ravenna,47.68490439194899,-122.30332125150241,0,20,0,0,0,6,321.5444452116331,96.6
990,24,3.5,5.0,2,CurbRamp,Loyal Heights,47.67996517817179,-122.39189879099528,15,9,0,0,0,0,141.42608642578125,96.6
345,21,4.0,5.0,2,NoCurbRamp,Southeast Magnolia,47.641185397193546,-122.39476194835845,0,12,0,0,0,9,197.42480658746842,96.6
1017,21,3.5238095238095237,4.0,3,NoSidewalk,Mount Baker,47.576780410039994,-122.28529285249256,0,8,11,0,0,2,169.79598999023438,96.2
838,17,3.5294117647058822,5.0,5,CurbRamp,Green Lake,47.68162940530216,-122.34440074247472,5,5,1,3,0,3,176.99432373046875,96.0
427,16,3.75,4.0,5,NoCurbRamp,Montlake,47.635905504226685,-122.31952047348022,3,9,2,1,0,1,93.0158832956885,96.0
409,32,3.0,3.0,1,NoSidewalk,Loyal Heights,47.69483530521393,-122.39291334152222,0,0,32,0,0,0,218.06716918945312,96.0
220,14,4.285714285714286,5.0,5,NoSidewalk,Roosevelt,47.699358803885325,-122.3067605154855,1,2,8,1,0,2,130.4168701171875,96.0
49,15,4.0,5.0,5,Obstacle,Industrial District,47.52196426391602,-122.33515014648438,3,1,1,5,0,5,143.54509671459442,96.0
386,19,3.473684210526316,4.0,4,SurfaceProblem,Stevens,47.634728281121504,-122.3041927939967,2,5,3,0,0,9,114.70315187155508,95.7
1216,19,3.473684210526316,5.0,4,CurbRamp,North Beacon Hill,47.58369907579924,-122.30687512849507,5,5,4,0,0,5,35.415609063519554,95.7
315,17,3.8823529411764706,5.0,4,NoSidewalk,Interbay,47.65772808299345,-122.3859468347886,2,5,7,0,0,3,104.58755493164062,95.7
159,21,3.9523809523809526,4.0,2,NoSidewalk,Roosevelt,47.71609115600586,-122.31866818382626,1,0,20,0,0,0,94.01259837771862,95.44999999999999
760,19,5.0,5.0,1,NoSidewalk,Whittier Heights,47.70195188020405,-122.37017862420333,0,0,19,0,0,0,103.3172607413988,95.0
571,20,3.65,5.0,3,SurfaceProblem,North Queen Anne,47.64192523956299,-122.37082748413086,0,4,0,7,0,9,108.98151458494895,94.9
614,20,3.65,4.0,3,NoSidewalk,Industrial District,47.58472518920898,-122.33328742980957,0,0,13,6,0,1,98.236083984375,94.9
364,20,3.65,4.0,3,SurfaceProblem,Briarcliff,47.63797264099121,-122.40164833068847,0,9,1,0,0,10,150.64553200422338,94.9
1081,16,4.5625,5.0,3,NoCurbRamp,Wallingford,47.660311698913574,-122.32855319976807,0,12,0,3,0,1,111.36245727539062,94.9
172,24,3.0416666666666665,4.0,3,NoSidewalk,Industrial District,47.559179147084556,-122.40190347035725,0,2,15,0,0,7,184.19265747070312,94.9
52,19,3.8421052631578947,4.0,3,NoSidewalk,Roosevelt,47.70948169105932,-122.32505155864514,0,2,16,1,0,0,290.62125284885235,94.9
221,24,3.0416666666666665,4.0,3,NoSidewalk,Industrial District,47.55506388346354,-122.39205265045166,0,6,15,0,0,3,135.45305912179796,94.9
892,22,3.727272727272727,4.0,2,NoSidewalk,Phinney Ridge,47.676868265325375,-122.36591200395064,0,0,16,0,0,6,193.0847167976637,94.3
354,18,4.555555555555555,5.0,2,NoSidewalk,Briarcliff,47.65272182888455,-122.4139421251085,0,5,13,0,0,0,111.24085339703687,94.3
1164,24,3.4166666666666665,4.0,2,NoSidewalk,Mount Baker,47.58309396107992,-122.29631392161052,0,4,20,0,0,0,101.62353515625,94.3
513,27,3.037037037037037,4.0,2,NoCurbRamp,East Queen Anne,47.64020354659469,-122.34996569598162,0,20,0,0,0,7,195.62530517499255,94.3
1128,15,4.333333333333333,5.0,4,NoCurbRamp,North Beacon Hill,47.57750523885091,-122.30435791015626,1,10,0,1,0,3,30.063629150390625,94.25
736,14,4.642857142857143,5.0,4,NoSidewalk,Madison Park,47.62920325142996,-122.28990227835519,3,0,7,1,0,3,136.34490966796875,94.25
226,24,3.0,3.0,3,NoSidewalk,Industrial District,47.543232440948486,-122.39666334788005,0,0,22,1,0,1,243.896484375,93.60000000000001
1004,15,4.8,5.0,3,NoCurbRamp,Green Lake,47.68485717773437,-122.32556457519532,0,12,0,1,0,2,94.00177002031995,93.60000000000001
469,17,4.235294117647059,5.0,3,NoSidewalk,North Queen Anne,47.64492528578814,-122.36202015596278,0,5,11,0,0,1,67.3250272673834,93.60000000000001
234,15,4.8,5.0,3,NoSidewalk,Ravenna,47.70205790201823,-122.30300394694011,1,0,13,0,0,1,183.51641647292072,93.60000000000001
175,17,4.235294117647059,5.0,3,NoSidewalk,Whittier Heights,47.71781696992762,-122.36418735279756,0,0,8,2,0,7,137.88057727575733,93.60000000000001
350,21,3.4285714285714284,4.0,3,NoCurbRamp,Briarcliff,47.636004311697825,-122.40299406505767,0,14,1,0,0,6,353.80207724925344,93.60000000000001
154,27,3.0,3.0,2,NoSidewalk,Whittier Heights,47.705638320357714,-122.36111337167246,0,0,22,0,0,5,261.2571716308594,93.14999999999999
663,18,3.2222222222222223,4.0,5,NoCurbRamp,Minor,47.61153560214572,-122.30857976277669,4,8,2,1,0,3,196.9659107102233,92.80000000000001
790,20,3.2,4.0,4,SurfaceProblem,Fremont,47.65176296234131,-122.35705604553223,4,4,0,4,0,8,177.8411865234375,92.8
0,18,3.5555555555555554,5.0,4,CurbRamp,Mount Baker,47.52813063727485,-122.26662656995985,8,8,1,0,0,1,289.34374929652796,92.8
1210,18,3.9444444444444446,5.0,3,NoCurbRamp,Wallingford,47.663651360405815,-122.34101655748155,2,15,0,0,0,1,121.48380683313346,92.3
848,22,3.227272727272727,4.0,3,NoCurbRamp,Ravenna,47.67484682256525,-122.30403033169833,0,18,3,0,0,1,122.59819875723024,92.3
478,21,3.380952380952381,5.0,3,SurfaceProblem,Lower Queen Anne,47.62776583716983,-122.36009143647694,3,6,0,0,0,12,214.02692941523915,92.3
1151,22,4.181818181818182,5.0,1,NoCurbRamp,Wallingford,47.66323245655406,-122.33641572432084,0,22,0,0,0,0,240.5090332023363,92.0
36,22,4.181818181818182,5.0,1,NoSidewalk,Industrial District,47.55890603498979,-122.35394668579102,0,0,22,0,0,0,353.14178466796875,92.0
599,19,4.842105263157895,5.0,1,NoSidewalk,View Ridge,47.690206828870274,-122.2799959684673,0,0,19,0,0,0,255.32913208007812,92.0
809,23,4.0,4.0,1,NoSidewalk,Whittier Heights,47.70075690228006,-122.36873195482337,0,0,23,0,0,0,113.4796142578125,92.0
776,16,5.0,5.0,2,NoSidewalk,Bryant,47.686684131622314,-122.28706741333008,0,4,12,0,0,0,148.79474608091138,92.0
855,24,3.3333333333333335,4.0,2,NoCurbRamp,Sunset Hill,47.68495591481527,-122.39631080627441,0,22,0,0,0,2,161.9122912091409,92.0
619,23,4.0,4.0,1,NoSidewalk,Industrial District,47.5766659612241,-122.32999320652173,0,0,23,0,0,0,116.44363403399183,92.0
701,16,3.9375,5.0,4,Obstacle,Yesler Terrace,47.599212884902954,-122.31945466995239,2,2,0,8,0,4,85.08647896296895,91.35
1033,18,3.5,4.0,4,NoCurbRamp,Madrona,47.60950745476617,-122.29502148098416,4,8,0,1,0,5,141.84951782226562,91.35
187,17,3.7058823529411766,5.0,4,Obstacle,Industrial District,47.52831604901482,-122.38712624942555,2,2,0,10,0,3,79.48347624256645,91.35
1131,21,3.0,3.0,4,NoSidewalk,Harrison/Denny-Blaine,47.62051300775437,-122.28527650378999,0,1,13,5,0,2,96.11892700195312,91.35
116,15,4.2,5.0,4,NoCurbRamp,Industrial District,47.51736653645833,-122.35926920572916,6,7,0,1,0,1,153.28070643175732,91.35
324,18,3.5,5.0,4,SurfaceProblem,Lower Queen Anne,47.622317208184135,-122.35601976182726,0,2,3,4,0,9,181.65206909258558,91.35
228,17,4.117647058823529,5.0,3,NoCurbRamp,Industrial District,47.54098712696749,-122.37971631218406,1,13,0,0,0,3,194.94472558953518,91.0
609,23,3.9565217391304346,5.0,1,NoCurbRamp,Wallingford,47.65967991041101,-122.34047831659731,0,23,0,0,0,0,182.9223632820387,91.0
178,19,3.6842105263157894,4.0,3,NoCurbRamp,Industrial District,47.561016484310755,-122.39544597424958,1,14,0,0,0,4,133.8043212890625,91.0
723,22,3.1818181818181817,4.0,3,NoCurbRamp,Adams,47.67413382096724,-122.39297346635298,1,19,0,0,0,2,250.24795532226562,91.0
684,17,4.117647058823529,5.0,3,NoCurbRamp,University District,47.66941474465763,-122.31546020507812,2,14,0,0,0,1,159.67939071695974,91.0
117,16,4.9375,5.0,2,NoCurbRamp,Industrial District,47.52830243110657,-122.35143232345581,0,14,2,0,0,0,193.84824058816653,90.85
662,25,3.16,5.0,2,NoCurbRamp,Ravenna,47.68121704101563,-122.3100537109375,0,24,0,0,0,1,216.08857990339584,90.85
401,18,5.0,5.0,1,NoSidewalk,Stevens,47.63516532050239,-122.30788082546658,0,0,18,0,0,0,74.18549765443547,90.0
1206,18,5.0,5.0,1,NoCurbRamp,Wallingford,47.66429646809896,-122.34424167209201,0,18,0,0,0,0,79.84752476170046,90.0
697,20,3.1,5.0,4,NoSidewalk,Mount Baker,47.59073715209961,-122.28704948425293,1,0,14,3,0,2,268.8789367675781,89.89999999999999
54,17,3.6470588235294117,5.0,4,Obstacle,Harbor Island,47.58248497458065,-122.35492706298828,1,0,2,13,0,1,154.1290283203125,89.89999999999999
1027,19,3.263157894736842,4.0,4,NoCurbRamp,Green Lake,47.681889182642884,-122.3220772994192,0,9,5,2,0,3,77.54002172808605,89.89999999999999
109,13,4.769230769230769,5.0,4,NoCurbRamp,Industrial District,47.533851916973404,-122.35928403414212,0,5,3,2,0,3,117.29049682617188,89.89999999999999
1165,16,3.875,5.0,4,SurfaceProblem,Madrona,47.61049127578735,-122.28601217269897,0,6,2,1,0,7,103.74069213867188,89.89999999999999
626,23,3.0,3.0,3,NoSidewalk,Loyal Heights,47.69818115234375,-122.3877009516177,0,1,13,0,0,9,145.23696899414062,89.7
377,23,3.0,3.0,3,NoCurbRamp,View Ridge,47.67579435265583,-122.2767795065175,8,11,0,0,0,4,242.91108978694865,89.7
961,20,3.45,5.0,3,NoCurbRamp,Loyal Heights,47.679548263549805,-122.37835655212402,1,17,0,0,0,2,153.9466565480181,89.7
1187,19,4.105263157894737,5.0,2,NoSidewalk,Ravenna,47.6978874206543,-122.29604580527858,0,0,17,0,0,2,100.77667236328125,89.69999999999999
788,18,4.333333333333333,5.0,2,NoCurbRamp,Bryant,47.666663275824654,-122.28728273179796,0,17,0,0,0,1,148.85185024429242,89.69999999999999
287,13,4.3076923076923075,5.0,5,NoSidewalk,Lawton Park,47.66022755549504,-122.4089114849384,3,1,5,2,0,2,74.14990932308905,89.60000000000001
918,16,4.8125,5.0,2,NoCurbRamp,Wallingford,47.670403242111206,-122.33408260345459,0,15,1,0,0,0,71.98333740313245,88.55
654,18,3.388888888888889,4.0,4,NoCurbRamp,Atlantic,47.593014823065865,-122.30685594346788,5,6,0,4,0,3,131.26373290936755,88.45
522,19,3.210526315789474,5.0,4,SurfaceProblem,North Queen Anne,47.639740793328535,-122.3668417679636,2,5,4,0,0,8,124.91226196289062,88.45
982,16,3.8125,5.0,4,Obstacle,Ravenna,47.68703556060791,-122.30362319946289,0,3,1,9,0,3,117.71392822186755,88.45
1055,22,3.090909090909091,5.0,3,NoSidewalk,Mount Baker,47.57410378889604,-122.28420049493963,0,4,14,0,0,4,173.18344116210938,88.4
705,19,3.5789473684210527,5.0,3,CurbRamp,First Hill,47.611048246684824,-122.32595825195312,9,9,0,0,0,1,107.90406967072269,88.4
929,24,3.6666666666666665,5.0,1,NoSidewalk,View Ridge,47.69512939453125,-122.28133487701416,0,0,24,0,0,0,167.58073530102217,88.0
453,16,3.4375,5.0,5,NoCurbRamp,North Queen Anne,47.646878480911255,-122.35463953018188,1,10,1,2,0,2,204.9407958984375,88.0
202,22,4.0,4.0,1,NoSidewalk,Industrial District,47.5353287783536,-122.32722403786399,0,0,22,0,0,0,211.5464310568002,88.0
899,17,4.470588235294118,5.0,2,NoCurbRamp,Whittier Heights,47.681434631347656,-122.37521541819854,0,15,0,0,0,2,151.6604815718547,87.39999999999999
39,16,4.75,5.0,2,NoCurbRamp,Industrial District,47.57034206390381,-122.3908863067627,0,14,0,0,0,2,213.6905983919395,87.39999999999999
519,19,4.0,4.0,2,NoSidewalk,Industrial District,47.564485248766445,-122.3414077758789,0,0,18,0,0,1,252.57167498721245,87.39999999999999
421,16,4.75,5.0,2,NoSidewalk,Stevens,47.62701749801636,-122.29595804214478,0,1,15,0,0,0,86.18274414341151,87.39999999999999
144,16,4.1875,5.0,3,Obstacle,Green Lake,47.701985120773315,-122.33749151229858,0,0,3,11,0,2,147.77755737304688,87.10000000000001
1097,16,4.1875,5.0,3,NoCurbRamp,Wallingford,47.65283179283142,-122.3291015625,2,13,1,0,0,0,80.02853393554688,87.10000000000001
488,22,3.0454545454545454,4.0,3,NoCurbRamp,Phinney Ridge,47.67421739751642,-122.3588700727983,2,17,0,0,0,3,262.30628688887646,87.10000000000001
575,20,3.35,5.0,3,NoCurbRamp,Green Lake,47.6883487701416,-122.34448127746582,0,14,0,4,0,2,319.6907043457031,87.10000000000001
399,16,4.1875,5.0,3,NoCurbRamp,Laurelhurst,47.66662240028381,-122.27372026443481,3,12,0,0,0,1,123.7581486523772,87.10000000000001
1060,19,3.526315789473684,5.0,3,NoSidewalk,Ravenna,47.69656753540039,-122.29170508133738,0,0,16,1,0,2,130.52697264246507,87.10000000000001
1050,19,3.526315789473684,4.0,3,NoCurbRamp,Mount Baker,47.58100148251182,-122.29456289190995,0,10,8,0,0,1,91.39982981420253,87.10000000000001
405,16,3.75,4.0,4,NoSidewalk,Industrial District,47.57772493362427,-122.32440042495728,0,1,8,1,0,6,99.97482028862304,87.0
808,20,3.0,3.0,4,NoCurbRamp,Phinney Ridge,47.67938919067383,-122.34728889465332,2,12,0,1,0,5,199.43618774414062,87.0
141,19,3.1578947368421053,4.0,4,NoSidewalk,Mount Baker,47.54212429648951,-122.26388509649979,0,1,14,2,0,2,107.97500610351562,87.0
635,20,4.35,5.0,1,NoSidewalk,Loyal Heights,47.692298889160156,-122.37798233032227,0,0,20,0,0,0,111.785888671875,87.0
938,19,3.1578947368421053,4.0,4,SurfaceProblem,Leschi,47.595864145379316,-122.29501021535773,6,4,0,2,0,7,98.79800665591604,87.0
856,17,3.5294117647058822,5.0,4,NoCurbRamp,Fremont,47.65636556288775,-122.35811076444737,3,10,0,2,0,2,157.09304809491442,87.0
640,17,3.5294117647058822,5.0,4,NoCurbRamp,Minor,47.61330032348633,-122.31517612232881,3,8,0,1,0,5,169.79598999023438,87.0
352,15,4.0,5.0,4,NoCurbRamp,Loyal Heights,47.688880411783856,-122.3892079671224,0,12,1,1,0,1,99.19232044683389,87.0
532,18,3.0,3.0,5,SurfaceProblem,East Queen Anne,47.62940936618381,-122.35466300116644,2,5,1,1,0,9,243.69766696266086,86.4
201,19,3.9473684210526314,4.0,2,NoSidewalk,Industrial District,47.534523010253906,-122.32807079114411,0,1,18,0,0,0,119.83108520507812,86.25
560,19,3.9473684210526314,4.0,2,NoSidewalk,Industrial District,47.58615232768812,-122.32293339779503,0,1,18,0,0,0,195.3479139188372,86.25
371,18,4.777777777777778,5.0,1,NoCurbRamp,Southeast Magnolia,47.63848665025499,-122.39422395494249,0,18,0,0,0,0,94.00177001953125,86.0
911,25,3.44,5.0,1,NoSidewalk,Sunset Hill,47.669561767578124,-122.40381774902343,0,0,25,0,0,0,149.47128295898438,86.0
546,17,3.8823529411764706,4.0,3,NoSidewalk,Industrial District,47.56101563397576,-122.34239600686466,0,1,15,0,0,1,61.397552490234375,85.8
247,22,3.0,3.0,3,NoSidewalk,Ravenna,47.720884496515446,-122.2969478260387,0,1,18,0,0,3,228.6529541015625,85.8
860,15,4.4,5.0,3,NoCurbRamp,Wallingford,47.668094380696616,-122.33621266682943,1,13,0,1,0,0,221.8780517578125,85.8
473,19,3.473684210526316,5.0,3,SurfaceProblem,Broadway,47.62190487510279,-122.32331647370991,0,5,0,3,0,11,259.1443235681353,85.8
82,21,3.142857142857143,5.0,3,NoCurbRamp,Industrial District,47.55199777512323,-122.37824939546131,0,19,1,1,0,0,186.90186490812752,85.8
256,22,3.0,3.0,3,NoSidewalk,Ravenna,47.72512539950284,-122.30636007135564,0,2,19,0,0,1,138.885498046875,85.8
430,16,4.125,5.0,3,NoCurbRamp,Stevens,47.62863874435425,-122.30299043655396,1,11,0,0,0,4,159.23337609495175,85.8
936,17,3.4705882352941178,5.0,4,NoCurbRamp,Sunset Hill,47.67935629451976,-122.40075055290671,0,7,3,1,0,6,157.36827239312953,85.55
382,15,3.933333333333333,5.0,4,NoCurbRamp,Southeast Magnolia,47.6392333984375,-122.39038492838542,1,12,1,1,0,0,47.000885009765625,85.55
183,17,4.352941176470588,5.0,2,NoSidewalk,Industrial District,47.52513302073759,-122.38815307617188,0,0,15,0,0,2,80.02853393554688,85.1
73,17,5.0,5.0,1,NoSidewalk,Industrial District,47.518862780402685,-122.34025349336513,0,0,17,0,0,0,89.34402465820312,85.0
456,24,3.5416666666666665,5.0,1,NoSidewalk,Sunset Hill,47.69395446777344,-122.39955202738444,0,0,24,0,0,0,94.62254716701182,85.0
1051,17,5.0,5.0,1,NoSidewalk,View Ridge,47.69709688074448,-122.28272337072036,0,0,17,0,0,0,102.04696655352308,85.0
251,21,4.0476190476190474,5.0,1,NoSidewalk,Ravenna,47.70274207705543,-122.29628172374908,0,0,21,0,0,0,91.88461303710938,85.0
507,16,3.3125,5.0,5,Obstacle,International District,47.59949588775635,-122.32767057418823,0,2,1,10,1,2,194.15601587194487,84.80000000000001
304,16,3.3125,5.0,5,Obstacle,Interbay,47.662192821502686,-122.39201641082764,1,3,2,6,0,4,330.23985654035505,84.80000000000001
1224,12,4.416666666666667,5.0,5,CurbRamp,North Beacon Hill,47.58460489908854,-122.30685297648112,3,3,3,2,0,1,46.154022216796875,84.80000000000001
489,18,3.611111111111111,5.0,3,NoCurbRamp,North Queen Anne,47.64436679416232,-122.35158411661784,0,12,5,0,0,1,297.83084726795306,84.5
636,21,4.0,4.0,1,NoSidewalk,Loyal Heights,47.693399520147416,-122.3779049827939,0,0,21,0,0,0,105.43441772460938,84.0
20,21,4.0,4.0,1,NoSidewalk,Mount Baker,47.51255380539667,-122.27367510114398,0,0,21,0,0,0,236.80609272390768,84.0
880,23,3.1739130434782608,4.0,2,NoCurbRamp,Mount Baker,47.581046062967054,-122.2911668860394,0,12,0,0,0,11,163.94830512036725,83.94999999999999
842,24,3.0416666666666665,4.0,2,NoCurbRamp,West Woodland,47.66686185201009,-122.36331526438396,0,22,0,0,0,2,406.0707092285156,83.94999999999999
874,18,4.055555555555555,5.0,2,NoCurbRamp,Wallingford,47.65567609998915,-122.33706919352214,1,17,0,0,0,0,180.8274644592506,83.94999999999999
1144,14,4.571428571428571,5.0,3,NoCurbRamp,North Beacon Hill,47.57587569100516,-122.30326080322266,0,9,4,0,0,1,46.846998844233724,83.2
581,16,4.0,4.0,3,NoSidewalk,Industrial District,47.565826416015625,-122.34069347381592,0,0,14,1,0,1,183.99546852591857,83.2
131,24,3.0,3.0,2,NoSidewalk,Mount Baker,47.56627734502157,-122.26881249745686,0,7,17,0,0,0,235.85128784179688,82.8
711,19,3.0,3.0,4,SurfaceProblem,Minor,47.60223328439813,-122.30510109349301,6,5,0,1,0,7,127.87628173828125,82.64999999999999
235,19,3.0,3.0,4,SurfaceProblem,Industrial District,47.53807328876696,-122.38915051912007,0,5,1,5,0,8,205.81818678009589,82.64999999999999
120,17,3.3529411764705883,4.0,4,NoCurbRamp,North Beacon Hill,47.567197911879596,-122.31279754638672,1,8,7,1,0,0,106.7047119140625,82.64999999999999
219,19,3.0,3.0,4,NoSidewalk,Industrial District,47.55389404296875,-122.39280861302426,0,1,12,1,0,5,112.02275224540448,82.64999999999999
695,15,3.8,5.0,4,CurbRamp,First Hill,47.609230041503906,-122.316796875,8,5,0,1,0,1,124.46510574576776,82.64999999999999
1202,18,3.5,4.0,3,NoSidewalk,North Beacon Hill,47.58271259731717,-122.30560938517253,0,5,11,0,0,2,141.84951782226562,81.9
495,17,3.7058823529411766,5.0,3,SurfaceProblem,Broadway,47.62419105978573,-122.3187121223001,0,5,0,2,0,10,104.58755493164062,81.9
1039,13,4.846153846153846,5.0,3,NoSidewalk,View Ridge,47.69235963087816,-122.28805013803336,0,1,11,0,0,1,61.82098388671875,81.89999999999999
650,18,3.9444444444444446,4.0,2,NoSidewalk,Industrial District,47.57165103488498,-122.33301756117079,0,1,17,0,0,0,139.98098417726834,81.64999999999999
1156,17,3.2941176470588234,4.0,4,NoCurbRamp,Mount Baker,47.585014792049634,-122.29329412123737,3,7,0,1,0,6,93.10643844789588,81.2
1121,17,3.2941176470588234,5.0,4,NoCurbRamp,Madrona,47.61534096212948,-122.29029217888328,2,9,0,3,0,3,115.88745035675238,81.2
792,15,3.7333333333333334,5.0,4,Obstacle,Yesler Terrace,47.600938415527345,-122.31757405598958,4,0,2,5,0,4,87.3677981697842,81.2
732,18,3.111111111111111,4.0,4,NoCurbRamp,Minor,47.60223155551486,-122.31288613213434,3,8,0,1,0,6,130.84030151367188,81.2
719,20,4.05,5.0,1,NoSidewalk,Ravenna,47.6993314743042,-122.29553604125977,0,0,20,0,0,0,135.64966253620688,81.0
604,17,3.6470588235294117,4.0,3,NoSidewalk,Industrial District,47.566201602711395,-122.3228032729205,0,6,7,0,0,4,111.99643951012519,80.60000000000001
466,19,3.263157894736842,5.0,3,CurbRamp,West Queen Anne,47.63464094463148,-122.35721628289474,8,4,0,0,0,7,251.0918964000424,80.60000000000001
